Id Produto;Nome Produto;Categoria;Marca;Preço Unit.;Custo Unit.
1898;Fabrikam Refrigerator 19CuFt M7600 White;Home Appliances;Fabrikam;899;413,42
1899;Fabrikam Refrigerator 9.7CuFt M5600 White;Home Appliances;Fabrikam;493;226,71
1900;Fabrikam Refrigerator 4.6CuFt E2800 White;Home Appliances;Fabrikam;299,99;152,94
1901;Fabrikam Refrigerator 3.2CuFt E1600 White;Home Appliances;Fabrikam;279,99;142,75
1902;Fabrikam Refrigerator 1.7CuFt E1200 White;Home Appliances;Fabrikam;129,99;66,27
1903;Fabrikam Refrigerator 24.7CuFt X9800 Brown;Home Appliances;Fabrikam;3199,99;1060,22
1904;Fabrikam Refrigerator 19CuFt M7600 Brown;Home Appliances;Fabrikam;899;413,42
1905;Fabrikam Refrigerator 9.7CuFt M5600 Brown;Home Appliances;Fabrikam;493;226,71
1906;Fabrikam Refrigerator 4.6CuFt E2800 Brown;Home Appliances;Fabrikam;299,99;152,94
1907;Fabrikam Refrigerator 3.2CuFt E1600 Brown;Home Appliances;Fabrikam;279,99;142,75
1908;Fabrikam Refrigerator 1.7CuFt E1200 Brown;Home Appliances;Fabrikam;129,99;66,27
1909;Fabrikam Refrigerator 24.7CuFt X9800 Silver;Home Appliances;Fabrikam;3199,99;1060,22
1910;Fabrikam Refrigerator 19CuFt M7600 Silver;Home Appliances;Fabrikam;899;413,42
1911;Fabrikam Refrigerator 9.7CuFt M5600 Silver;Home Appliances;Fabrikam;493;226,71
1912;Fabrikam Refrigerator 4.6CuFt E2800 Silver;Home Appliances;Fabrikam;299,99;152,94
1913;Fabrikam Refrigerator 3.2CuFt E1600 Silver;Home Appliances;Fabrikam;279,99;142,75
1914;Fabrikam Refrigerator 1.7CuFt E1200 Silver;Home Appliances;Fabrikam;129,99;66,27
1915;Fabrikam Refrigerator 24.7CuFt X9800 Green;Home Appliances;Fabrikam;3199,99;1060,22
1916;Fabrikam Refrigerator 19CuFt M7600 Green;Home Appliances;Fabrikam;899;413,42
1917;Fabrikam Refrigerator 9.7CuFt M5600 Green;Home Appliances;Fabrikam;493;226,71
1918;Fabrikam Refrigerator 4.6CuFt E2800 Green;Home Appliances;Fabrikam;299,99;152,94
1919;Fabrikam Refrigerator 3.2CuFt E1600 Green;Home Appliances;Fabrikam;279,99;142,75
1920;Fabrikam Refrigerator 1.7CuFt E1200 Green;Home Appliances;Fabrikam;129,99;66,27
1921;Fabrikam Refrigerator 24.7CuFt X9800 Blue;Home Appliances;Fabrikam;3199,99;1060,22
1922;Fabrikam Refrigerator 19CuFt M7600 Blue;Home Appliances;Fabrikam;899;413,42
1923;Fabrikam Refrigerator 9.7CuFt M5600 Blue;Home Appliances;Fabrikam;493;226,71
1924;Fabrikam Refrigerator 4.6CuFt E2800 Blue;Home Appliances;Fabrikam;299,99;152,94
1925;Fabrikam Refrigerator 3.2CuFt E1600 Blue;Home Appliances;Fabrikam;279,99;142,75
1926;Fabrikam Refrigerator 1.7CuFt E1200 Blue;Home Appliances;Fabrikam;129,99;66,27
1927;Fabrikam Refrigerator 24.7CuFt X9800 Grey;Home Appliances;Fabrikam;3199,99;1060,22
1928;Fabrikam Refrigerator 19CuFt M7600 Grey;Home Appliances;Fabrikam;899;413,42
1929;Fabrikam Refrigerator 9.7CuFt M5600 Grey;Home Appliances;Fabrikam;493;226,71
1930;Fabrikam Refrigerator 4.6CuFt E2800 Grey;Home Appliances;Fabrikam;299,99;152,94
1931;Fabrikam Refrigerator 3.2CuFt E1600 Grey;Home Appliances;Fabrikam;279,99;142,75
1932;Fabrikam Refrigerator 1.7CuFt E1200 Grey;Home Appliances;Fabrikam;129,99;66,27
1933;Fabrikam Refrigerator 24.7CuFt X9800 Orange;Home Appliances;Fabrikam;3199,99;1060,22
1934;Fabrikam Refrigerator 19CuFt M7600 Orange;Home Appliances;Fabrikam;899;413,42
1935;Fabrikam Refrigerator 9.7CuFt M5600 Orange;Home Appliances;Fabrikam;493;226,71
1936;Fabrikam Refrigerator 4.6CuFt E2800 Orange;Home Appliances;Fabrikam;299,99;152,94
1937;Fabrikam Refrigerator 3.2CuFt E1600 Orange;Home Appliances;Fabrikam;279,99;142,75
1938;Fabrikam Refrigerator 1.7CuFt E1200 Orange;Home Appliances;Fabrikam;129,99;66,27
1939;Litware Refrigerator 24.7CuFt X980 White;Home Appliances;Litware;3199,99;1060,22
1940;Litware Refrigerator 19CuFt M760 White;Home Appliances;Litware;899;413,42
1941;Litware Refrigerator 9.7CuFt M560 White;Home Appliances;Litware;493;226,71
1942;Litware Refrigerator 4.6CuFt E280 White;Home Appliances;Litware;299,99;152,94
1943;Litware Refrigerator 3.2CuFt E160 White;Home Appliances;Litware;279,99;142,75
1944;Litware Refrigerator 1.7CuFt E120 White;Home Appliances;Litware;129,99;66,27
1945;Litware Refrigerator 24.7CuFt X980 Brown;Home Appliances;Litware;3199,99;1060,22
1946;Litware Refrigerator 19CuFt M760 Brown;Home Appliances;Litware;899;413,42
1947;Litware Refrigerator 9.7CuFt M560 Brown;Home Appliances;Litware;493;226,71
1948;Litware Refrigerator 4.6CuFt E280 Brown;Home Appliances;Litware;299,99;152,94
1949;Litware Refrigerator 3.2CuFt E160 Brown;Home Appliances;Litware;279,99;142,75
1950;Litware Refrigerator 1.7CuFt E120 Brown;Home Appliances;Litware;129,99;66,27
1951;Litware Refrigerator 24.7CuFt X980 Silver;Home Appliances;Litware;3199,99;1060,22
1952;Litware Refrigerator 19CuFt M760 Silver;Home Appliances;Litware;899;413,42
1953;Litware Refrigerator 9.7CuFt M560 Silver;Home Appliances;Litware;493;226,71
1954;Litware Refrigerator 4.6CuFt E280 Silver;Home Appliances;Litware;299,99;152,94
1955;Litware Refrigerator 3.2CuFt E160 Silver;Home Appliances;Litware;279,99;142,75
1956;Litware Refrigerator 1.7CuFt E120 Silver;Home Appliances;Litware;129,99;66,27
1957;Litware Refrigerator 24.7CuFt X980 Green;Home Appliances;Litware;3199,99;1060,22
1958;Litware Refrigerator 19CuFt M760 Green;Home Appliances;Litware;899;413,42
1959;Litware Refrigerator 9.7CuFt M560 Green;Home Appliances;Litware;493;226,71
1960;Litware Refrigerator 4.6CuFt E280 Green;Home Appliances;Litware;299,99;152,94
1961;Litware Refrigerator 3.2CuFt E160 Green;Home Appliances;Litware;279,99;142,75
1962;Litware Refrigerator 1.7CuFt E120 Green;Home Appliances;Litware;129,99;66,27
1963;Litware Refrigerator 24.7CuFt X980 Blue;Home Appliances;Litware;3199,99;1060,22
1964;Litware Refrigerator 19CuFt M760 Blue;Home Appliances;Litware;899;413,42
1965;Litware Refrigerator 9.7CuFt M560 Blue;Home Appliances;Litware;493;226,71
1966;Litware Refrigerator 4.6CuFt E280 Blue;Home Appliances;Litware;299,99;152,94
1967;Litware Refrigerator 3.2CuFt E160 Blue;Home Appliances;Litware;279,99;142,75
1968;Litware Refrigerator 1.7CuFt E120 Blue;Home Appliances;Litware;129,99;66,27
1969;Litware Refrigerator 24.7CuFt X980 Grey;Home Appliances;Litware;3199,99;1060,22
1970;Litware Refrigerator 19CuFt M760 Grey;Home Appliances;Litware;899;413,42
1971;Litware Refrigerator 9.7CuFt M560 Grey;Home Appliances;Litware;493;226,71
1972;Litware Refrigerator 4.6CuFt E280 Grey;Home Appliances;Litware;299,99;152,94
1973;Litware Refrigerator 3.2CuFt E160 Grey;Home Appliances;Litware;279,99;142,75
1974;Litware Refrigerator 1.7CuFt E120 Grey;Home Appliances;Litware;129,99;66,27
1975;Litware Refrigerator L1200 Orange;Home Appliances;Litware;3199,99;1060,22
1976;Litware Refrigerator 19CuFt M760 Orange;Home Appliances;Litware;899;413,42
1977;Litware Refrigerator 9.7CuFt M560 Orange;Home Appliances;Litware;493;226,71
1978;Litware Refrigerator 4.6CuFt E280 Orange;Home Appliances;Litware;299,99;152,94
1979;Litware Refrigerator 3.2CuFt E160 Orange;Home Appliances;Litware;279,99;142,75
1980;Litware Refrigerator 1.7CuFt E120 Orange;Home Appliances;Litware;129,99;66,27
1981;Litware Refrigerator 19CuFt M760 Red;Home Appliances;Litware;899;413,42
1982;Litware Refrigerator 9.7CuFt M560 Red;Home Appliances;Litware;493;226,71
1983;Fabrikam Microwave 1.5CuFt X1100 White;Home Appliances;Fabrikam;665,94;220,64
1984;Fabrikam Microwave 2.2CuFt M1250 White;Home Appliances;Fabrikam;199,99;91,97
1985;Fabrikam Microwave 1.6CuFt M1250 White;Home Appliances;Fabrikam;179,99;82,77
1986;Fabrikam Microwave 1.0CuFt E1100 White;Home Appliances;Fabrikam;139,99;71,37
1987;Fabrikam Microwave 0.9CuFt E0900 White;Home Appliances;Fabrikam;99,99;50,98
1988;Fabrikam Microwave 0.8CuFt E0800 White;Home Appliances;Fabrikam;94,99;48,43
1989;Fabrikam Microwave 1.5CuFt X1100 Silver;Home Appliances;Fabrikam;665,94;220,64
1990;Fabrikam Microwave 2.2CuFt M1250 Silver;Home Appliances;Fabrikam;199,99;91,97
1991;Fabrikam Microwave 1.6CuFt M1250 Silver;Home Appliances;Fabrikam;179,99;82,77
1992;Fabrikam Microwave 1.0CuFt E1100 Silver;Home Appliances;Fabrikam;139,99;71,37
1993;Fabrikam Microwave 0.9CuFt E0900 Silver;Home Appliances;Fabrikam;99,99;50,98
1994;Fabrikam Microwave 0.8CuFt E0800 Silver;Home Appliances;Fabrikam;94,99;48,43
1995;Fabrikam Microwave 1.5CuFt X1100 Grey;Home Appliances;Fabrikam;665,94;220,64
1996;Fabrikam Microwave 2.2CuFt M1250 Grey;Home Appliances;Fabrikam;199,99;91,97
1997;Fabrikam Microwave 1.6CuFt M1250 Grey;Home Appliances;Fabrikam;179,99;82,77
1998;Fabrikam Microwave 1.0CuFt E1100 Grey;Home Appliances;Fabrikam;139,99;71,37
1999;Fabrikam Microwave 0.9CuFt E0900 Grey;Home Appliances;Fabrikam;99,99;50,98
2000;Fabrikam Microwave 0.8CuFt E0800 Grey;Home Appliances;Fabrikam;94,99;48,43
2001;Fabrikam Microwave 1.5CuFt X1100 Red;Home Appliances;Fabrikam;665,94;220,64
2002;Fabrikam Microwave 2.2CuFt M1250 Red;Home Appliances;Fabrikam;199,99;91,97
2003;Fabrikam Microwave 1.6CuFt M1250 Red;Home Appliances;Fabrikam;179,99;82,77
2004;Fabrikam Microwave 1.0CuFt E1100 Red;Home Appliances;Fabrikam;139,99;71,37
2005;Fabrikam Microwave 0.9CuFt E0900 Red;Home Appliances;Fabrikam;99,99;50,98
2006;Fabrikam Microwave 0.8CuFt E0800 Red;Home Appliances;Fabrikam;94,99;48,43
2007;Fabrikam Microwave 1.5CuFt X1100 Black;Home Appliances;Fabrikam;665,94;220,64
2008;Fabrikam Microwave 2.2CuFt M1250 Black;Home Appliances;Fabrikam;199,99;91,97
2009;Fabrikam Microwave 1.6CuFt M1250 Black;Home Appliances;Fabrikam;179,99;82,77
2010;Fabrikam Microwave 1.0CuFt E1100 Black;Home Appliances;Fabrikam;139,99;71,37
2011;Fabrikam Microwave 0.9CuFt E0900 Black;Home Appliances;Fabrikam;99,99;50,98
2012;Fabrikam Microwave 0.8CuFt E0800 Black;Home Appliances;Fabrikam;94,99;48,43
2013;Fabrikam Microwave 1.5CuFt X1100 Blue;Home Appliances;Fabrikam;665,94;220,64
2014;Fabrikam Microwave 2.2CuFt M1250 Blue;Home Appliances;Fabrikam;199,99;91,97
2015;Fabrikam Microwave 1.6CuFt M1250 Blue;Home Appliances;Fabrikam;179,99;82,77
2016;Fabrikam Microwave 1.0CuFt E1100 Blue;Home Appliances;Fabrikam;139,99;71,37
2017;Fabrikam Microwave 0.9CuFt E0900 Blue;Home Appliances;Fabrikam;99,99;50,98
2018;Fabrikam Microwave 0.8CuFt E0800 Blue;Home Appliances;Fabrikam;94,99;48,43
2019;Litware Microwave 1.5CuFt X110 White;Home Appliances;Litware;665,94;220,64
2020;Litware Microwave 2.2CuFt M125 White;Home Appliances;Litware;199,99;91,97
2021;Litware Microwave 1.6CuFt M125 White;Home Appliances;Litware;179,99;82,77
2022;Litware Microwave 1.0CuFt E110 White;Home Appliances;Litware;139,99;71,37
2023;Litware Microwave 0.9CuFt E090 White;Home Appliances;Litware;99,99;50,98
2024;Litware Microwave 0.8CuFt E080 White;Home Appliances;Litware;94,99;48,43
2025;Litware Microwave 1.5CuFt X110 Silver;Home Appliances;Litware;665,94;220,64
2026;Litware Microwave 2.2CuFt M125 Silver;Home Appliances;Litware;199,99;91,97
2027;Litware Microwave 1.6CuFt M125 Silver;Home Appliances;Litware;179,99;82,77
2028;Litware Microwave 1.0CuFt E110 Silver;Home Appliances;Litware;139,99;71,37
2029;Litware Microwave 0.9CuFt E090 Silver;Home Appliances;Litware;99,99;50,98
2030;Litware Microwave 0.8CuFt E080 Silver;Home Appliances;Litware;94,99;48,43
2031;Litware Microwave 1.5CuFt X110 Grey;Home Appliances;Litware;665,94;220,64
2032;Litware Microwave 2.2CuFt M125 Grey;Home Appliances;Litware;199,99;91,97
2033;Litware Microwave 1.6CuFt M125 Grey;Home Appliances;Litware;179,99;82,77
2034;Litware Microwave 1.0CuFt E110 Grey;Home Appliances;Litware;139,99;71,37
2035;Litware Microwave 0.9CuFt E090 Grey;Home Appliances;Litware;99,99;50,98
2036;Litware Microwave 0.8CuFt E080 Grey;Home Appliances;Litware;94,99;48,43
2037;Litware Microwave 1.5CuFt X110 Red;Home Appliances;Litware;665,94;220,64
2038;Litware Microwave 2.2CuFt M125 Red;Home Appliances;Litware;199,99;91,97
2039;Litware Microwave 1.6CuFt M125 Red;Home Appliances;Litware;179,99;82,77
2040;Litware Microwave 1.0CuFt E110 Red;Home Appliances;Litware;139,99;71,37
2041;Litware Microwave 0.9CuFt E090 Red;Home Appliances;Litware;99,99;50,98
2042;Litware Microwave 0.8CuFt E080 Red;Home Appliances;Litware;94,99;48,43
2043;Litware Microwave 1.5CuFt X110 Black;Home Appliances;Litware;665,94;220,64
2044;Litware Microwave 2.2CuFt M125 Black;Home Appliances;Litware;199,99;91,97
2045;Litware Microwave 1.6CuFt M125 Black;Home Appliances;Litware;179,99;82,77
2046;Litware Microwave 1.0CuFt E110 Black;Home Appliances;Litware;139,99;71,37
2047;Litware Microwave 0.9CuFt E090 Black;Home Appliances;Litware;99,99;50,98
2048;Litware Microwave 0.8CuFt E080 Black;Home Appliances;Litware;94,99;48,43
2049;Litware Microwave 1.5CuFt X110 Blue;Home Appliances;Litware;665,94;220,64
2050;Litware Microwave 2.2CuFt M125 Blue;Home Appliances;Litware;199,99;91,97
2051;Litware Microwave 1.6CuFt M125 Blue;Home Appliances;Litware;179,99;82,77
2052;Litware Microwave 1.0CuFt E110 Blue;Home Appliances;Litware;139,99;71,37
2053;Litware Microwave 0.9CuFt E090 Blue;Home Appliances;Litware;99,99;50,98
2054;Litware Microwave 0.8CuFt E080 Blue;Home Appliances;Litware;94,99;48,43
2055;Contoso Microwave 1.5CuFt X0110 White;Home Appliances;Contoso;665,94;220,64
2056;Contoso Microwave 2.2CuFt M0125 White;Home Appliances;Contoso;199,99;91,97
2057;Contoso Microwave 1.6CuFt M0125 White;Home Appliances;Contoso;179,99;82,77
2058;Contoso Microwave 1.0CuFt E0110 White;Home Appliances;Contoso;139,99;71,37
2059;Contoso Microwave 0.9CuFt E0090 White;Home Appliances;Contoso;99,99;50,98
2060;Contoso Microwave 0.8CuFt E0080 White;Home Appliances;Contoso;94,99;48,43
2061;Contoso Microwave 1.5CuFt X0110 Silver;Home Appliances;Contoso;665,94;220,64
2062;Contoso Microwave 2.2CuFt M0125 Silver;Home Appliances;Contoso;199,99;91,97
2063;Contoso Microwave 1.6CuFt M0125 Silver;Home Appliances;Contoso;179,99;82,77
2064;Contoso Microwave 1.0CuFt E0110 Silver;Home Appliances;Contoso;139,99;71,37
2065;Contoso Microwave 0.9CuFt E0090 Silver;Home Appliances;Contoso;99,99;50,98
2066;Contoso Microwave 0.8CuFt E0080 Silver;Home Appliances;Contoso;94,99;48,43
2067;Contoso Microwave 1.5CuFt X0110 Grey;Home Appliances;Contoso;665,94;220,64
2068;Contoso Microwave 2.2CuFt M0125 Grey;Home Appliances;Contoso;199,99;91,97
2069;Contoso Microwave 2.2CuFt M0126 Grey;Home Appliances;Contoso;179,99;82,77
2070;Contoso Microwave 1.0CuFt E0110 Grey;Home Appliances;Contoso;139,99;71,37
2071;Contoso Microwave 0.9CuFt E0090 Grey;Home Appliances;Contoso;99,99;50,98
2072;Contoso Microwave 0.8CuFt E0080 Grey;Home Appliances;Contoso;94,99;48,43
2073;Contoso Microwave 1.5CuFt X0110 Red;Home Appliances;Contoso;665,94;220,64
2074;Contoso Microwave 2.2CuFt M0125 Red;Home Appliances;Contoso;199,99;91,97
2075;Contoso Microwave 1.6CuFt M0125 Red;Home Appliances;Contoso;179,99;82,77
2076;Contoso Microwave 1.0CuFt E0110 Red;Home Appliances;Contoso;139,99;71,37
2077;Contoso Microwave 0.9CuFt E0090 Red;Home Appliances;Contoso;99,99;50,98
2078;Contoso Microwave 0.8CuFt E0080 Red;Home Appliances;Contoso;94,99;48,43
2079;Contoso Microwave 1.5CuFt X0110 Black;Home Appliances;Contoso;665,94;220,64
2080;Contoso Microwave 2.2CuFt M0125 Black;Home Appliances;Contoso;199,99;91,97
2081;Contoso Microwave 1.6CuFt M0125 Black;Home Appliances;Contoso;179,99;82,77
2082;Contoso Microwave 1.0CuFt E0110 Black;Home Appliances;Contoso;139,99;71,37
2083;Contoso Microwave 0.9CuFt E0090 Black;Home Appliances;Contoso;99,99;50,98
2084;Contoso Microwave 0.8CuFt E0080 Black;Home Appliances;Contoso;94,99;48,43
2085;Contoso Water Heater 7.2GPM X1800 White;Home Appliances;Contoso;1475;488,7
2086;Contoso Water Heater 4.3GPM M1250 White;Home Appliances;Contoso;877,5;403,53
2087;Contoso Water Heater 4.0GPM M1250 White;Home Appliances;Contoso;791;363,75
2088;Contoso Water Heater 2.6GPM E0900 White;Home Appliances;Contoso;508;258,99
2089;Contoso Water Heater 1.5GPM E0800 White;Home Appliances;Contoso;257,5;131,28
2090;Contoso Water Heater 7.2GPM X1800 Blue;Home Appliances;Contoso;1475;488,7
2091;Contoso Water Heater 4.3GPM M1250 Blue;Home Appliances;Contoso;877,5;403,53
2092;Contoso Water Heater 4.0GPM M1250 Blue;Home Appliances;Contoso;791;363,75
2093;Contoso Water Heater 2.6GPM E0900 Blue;Home Appliances;Contoso;508;258,99
2094;Contoso Water Heater 1.5GPM E0800 Blue;Home Appliances;Contoso;257,5;131,28
2095;Contoso Water Heater 7.2GPM X1800 Green;Home Appliances;Contoso;1475;488,7
2096;Contoso Water Heater 4.3GPM M1250 Green;Home Appliances;Contoso;877,5;403,53
2097;Contoso Water Heater 4.0GPM M1250 Green;Home Appliances;Contoso;791;363,75
2098;Contoso Water Heater 2.6GPM E0900 Green;Home Appliances;Contoso;508;258,99
2099;Contoso Water Heater 1.5GPM E0800 Green;Home Appliances;Contoso;257,5;131,28
2100;Contoso Water Heater 7.2GPM X1800 Silver;Home Appliances;Contoso;1475;488,7
2101;Contoso Water Heater 4.3GPM M1250 Silver;Home Appliances;Contoso;877,5;403,53
2102;Contoso Water Heater 4.0GPM M1250 Silver;Home Appliances;Contoso;791;363,75
2103;Contoso Water Heater 2.6GPM E0900 Silver;Home Appliances;Contoso;508;258,99
2104;Contoso Water Heater 1.5GPM E0800 Silver;Home Appliances;Contoso;257,5;131,28
2105;Contoso Water Heater 7.2GPM X1800 Grey;Home Appliances;Contoso;1475;488,7
2106;Contoso Water Heater 4.3GPM M1250 Grey;Home Appliances;Contoso;877,5;403,53
2107;Contoso Water Heater 4.0GPM M1250 Grey;Home Appliances;Contoso;791;363,75
2108;Contoso Water Heater 2.6GPM E0900 Grey;Home Appliances;Contoso;508;258,99
2109;Contoso Water Heater 1.5GPM E0800 Grey;Home Appliances;Contoso;257,5;131,28
2110;Contoso Water Heater 7.2GPM X1800 Red;Home Appliances;Contoso;1475;488,7
2111;Contoso Water Heater 4.3GPM M1250 Red;Home Appliances;Contoso;877,5;403,53
2112;Contoso Water Heater 4.0GPM M1250 Red;Home Appliances;Contoso;791;363,75
2113;Contoso Water Heater 2.6GPM E0900 Red;Home Appliances;Contoso;508;258,99
2114;Contoso Water Heater 1.5GPM E0800 Red;Home Appliances;Contoso;257,5;131,28
2115;Contoso Water Heater 4.3GPM M1250 Yellow;Home Appliances;Contoso;877,5;403,53
2116;Contoso Coffee Maker Super-Auto 12C X1250 Black;Home Appliances;Contoso;1650;546,68
2117;Contoso Coffee Maker Auto 10C M1000 Black;Home Appliances;Contoso;745,99;343,05
2118;Contoso Coffee Maker 12C M1000 Black;Home Appliances;Contoso;445;204,64
2119;Contoso Coffee Maker Auto 5C E0900 Black;Home Appliances;Contoso;163;83,1
2120;Contoso Coffee Maker 5C E0900 Black;Home Appliances;Contoso;149;75,96
2121;Contoso Coffee Maker 4C E0800 Black;Home Appliances;Contoso;129,9;66,23
2122;Contoso Coffee Maker Super-Auto 12C X1250 Silver;Home Appliances;Contoso;1650;546,68
2123;Contoso Coffee Maker Auto 10C M1000 Silver;Home Appliances;Contoso;745,99;343,05
2124;Contoso Coffee Maker 12C M1000 Silver;Home Appliances;Contoso;445;204,64
2125;Contoso Coffee Maker Auto 5C E0900 Silver;Home Appliances;Contoso;163;83,1
2126;Contoso Coffee Maker 5C E0900 Silver;Home Appliances;Contoso;149;75,96
2127;Contoso Coffee Maker 4C E0800 Silver;Home Appliances;Contoso;129,9;66,23
2128;Contoso Coffee Maker Super-Auto 12C X1250 White;Home Appliances;Contoso;1650;546,68
2129;Contoso Coffee Maker Auto 10C M1000 White;Home Appliances;Contoso;745,99;343,05
2130;Contoso Coffee Maker 12C M1000 White;Home Appliances;Contoso;445;204,64
2131;Contoso Coffee Maker Auto 5C E0900 White;Home Appliances;Contoso;163;83,1
2132;Contoso Coffee Maker 5C E0900 White;Home Appliances;Contoso;149;75,96
2133;Contoso Coffee Maker 4C E0800 White;Home Appliances;Contoso;129,9;66,23
2134;Contoso Coffee Maker Super-Auto 12C X1250 Grey;Home Appliances;Contoso;1650;546,68
2135;Contoso Coffee Maker Auto 10C M1000 Grey;Home Appliances;Contoso;745,99;343,05
2136;Contoso Coffee Maker 12C M1000 Grey;Home Appliances;Contoso;445;204,64
2137;Contoso Coffee Maker Auto 5C E0900 Grey;Home Appliances;Contoso;163;83,1
2138;Contoso Coffee Maker 5C E0900 Grey;Home Appliances;Contoso;149;75,96
2139;Contoso Coffee Maker 4C E0800 Grey;Home Appliances;Contoso;129,9;66,23
2140;Adventure Works Coffee Maker Super-Auto 12C X125 Black;Home Appliances;Adventure Works;1650;546,68
2141;Adventure Works Coffee Maker Auto 10C M100 Black;Home Appliances;Adventure Works;745,99;343,05
2142;Adventure Works Coffee Maker 12C M100 Black;Home Appliances;Adventure Works;445;204,64
2143;Adventure Works Coffee Maker Auto 5C E090 Black;Home Appliances;Adventure Works;163;83,1
2144;Adventure Works Coffee Maker 5C E090 Black;Home Appliances;Adventure Works;149;75,96
2145;Adventure Works Coffee Maker 4C E080 Black;Home Appliances;Adventure Works;129,9;66,23
2146;Adventure Works Coffee Maker Super-Auto 12C X125 Silver;Home Appliances;Adventure Works;1650;546,68
2147;Adventure Works Coffee Maker Auto 10C M100 Silver;Home Appliances;Adventure Works;745,99;343,05
2148;Adventure Works Coffee Maker 12C M100 Silver;Home Appliances;Adventure Works;445;204,64
2149;Adventure Works Coffee Maker Auto 5C E090 Silver;Home Appliances;Adventure Works;163;83,1
2150;Adventure Works Coffee Maker 5C E090 Silver;Home Appliances;Adventure Works;149;75,96
2151;Adventure Works Coffee Maker 4C E080 Silver;Home Appliances;Adventure Works;129,9;66,23
2152;Adventure Works Coffee Maker Super-Auto 12C X125 White;Home Appliances;Adventure Works;1650;546,68
2153;Adventure Works Coffee Maker Auto 10C M100 White;Home Appliances;Adventure Works;745,99;343,05
2154;Adventure Works Coffee Maker 12C M100 White;Home Appliances;Adventure Works;445;204,64
2155;Adventure Works Coffee Maker Auto 5C E090 White;Home Appliances;Adventure Works;163;83,1
2156;Adventure Works Coffee Maker 5C E090 White;Home Appliances;Adventure Works;149;75,96
2157;Adventure Works Coffee Maker 4C E080 White;Home Appliances;Adventure Works;129,9;66,23
2158;Adventure Works Coffee Maker Super-Auto 12C X125 Grey;Home Appliances;Adventure Works;1650;546,68
2159;Adventure Works Coffee Maker Auto 10C M100 Grey;Home Appliances;Adventure Works;745,99;343,05
2160;Adventure Works Coffee Maker 12C M100 Grey;Home Appliances;Adventure Works;445;204,64
2161;Adventure Works Coffee Maker Auto 5C E090 Grey;Home Appliances;Adventure Works;163;83,1
2162;Adventure Works Coffee Maker 5C E090 Grey;Home Appliances;Adventure Works;149;75,96
2163;Adventure Works Coffee Maker 4C E080 Grey;Home Appliances;Adventure Works;129,9;66,23
2164;Fabrikam Coffee Maker Super-Auto 12C X125 Black;Home Appliances;Fabrikam;1650;546,68
2165;Fabrikam Coffee Maker Auto 10C M100 Black;Home Appliances;Fabrikam;745,99;343,05
2166;Fabrikam Coffee Maker 12C M100 Black;Home Appliances;Fabrikam;445;204,64
2167;Fabrikam Coffee Maker Auto 5C E090 Black;Home Appliances;Fabrikam;163;83,1
2168;Fabrikam Coffee Maker 5C E090 Black;Home Appliances;Fabrikam;149;75,96
2169;Fabrikam Coffee Maker 4C E080 Black;Home Appliances;Fabrikam;129,9;66,23
2170;Fabrikam Coffee Maker Super-Auto 12C X125 Silver;Home Appliances;Fabrikam;1650;546,68
2171;Fabrikam Coffee Maker Auto 10C M100 Silver;Home Appliances;Fabrikam;745,99;343,05
2172;Fabrikam Coffee Maker 12C M100 Silver;Home Appliances;Fabrikam;445;204,64
2173;Fabrikam Coffee Maker Auto 5C E090 Silver;Home Appliances;Fabrikam;163;83,1
2174;Fabrikam Coffee Maker 5C E090 Silver;Home Appliances;Fabrikam;149;75,96
2175;Fabrikam Coffee Maker 4C E080 Silver;Home Appliances;Fabrikam;129,9;66,23
2176;Fabrikam Coffee Maker Super-Auto 12C X125 White;Home Appliances;Fabrikam;1650;546,68
2177;Fabrikam Coffee Maker Auto 10C M100 White;Home Appliances;Fabrikam;745,99;343,05
2178;Fabrikam Coffee Maker 12C M100 White;Home Appliances;Fabrikam;445;204,64
2179;Fabrikam Coffee Maker Auto 5C E090 White;Home Appliances;Fabrikam;163;83,1
2180;Fabrikam Coffee Maker 5C E090 White;Home Appliances;Fabrikam;149;75,96
2181;Fabrikam Coffee Maker 4C E080 White;Home Appliances;Fabrikam;129,9;66,23
2182;Fabrikam Coffee Maker Super-Auto 12C X125 Grey;Home Appliances;Fabrikam;1650;546,68
2183;Fabrikam Coffee Maker Auto 10C M100 Grey;Home Appliances;Fabrikam;745,99;343,05
2184;Fabrikam Coffee Maker 12C M100 Grey;Home Appliances;Fabrikam;445;204,64
2185;Fabrikam Coffee Maker Auto 5C E090 Grey;Home Appliances;Fabrikam;163;83,1
2186;Fabrikam Coffee Maker 5C E090 Grey;Home Appliances;Fabrikam;149;75,96
2187;Fabrikam Coffee Maker 4C E080 Grey;Home Appliances;Fabrikam;129,9;66,23
2188;Fabrikam Coffee Maker 12C M100 Gold;Home Appliances;Fabrikam;445;204,64
2189;Fabrikam Coffee Maker Auto 5C E090 Gold;Home Appliances;Fabrikam;163;83,1
2190;Adventure Works Floor Lamp X1150 Black;Home Appliances;Adventure Works;635,99;210,72
2191;Adventure Works Floor Lamp M2150 Black;Home Appliances;Adventure Works;339;155,89
2192;Adventure Works Chandelier M8150 Black;Home Appliances;Adventure Works;268,5;123,47
2193;Adventure Works Chandelier M6150 Black;Home Appliances;Adventure Works;229,99;105,76
2194;Adventure Works Wall Lamp E2150 Black;Home Appliances;Adventure Works;119,99;61,17
